id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.code
246010,693989,,246012|246011,financial,2022-01-17T15:17:28.873Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Prevention and Response to acute trafficking in persons, Mental Health and Psychosocial Concerns in North East
Nigeria. Multi-year, 2021/2023, total amount CHF 1,300,000  (7F-10267.02)",earmarked,0.915,2022-01-05T00:00:00Z,Parked,Multiyear,TRUE,635000,CHF,Traditional aid,,commitment,2022-01-17T15:24:48.356Z,1,incoming,shared,7F-10267.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,163,Nigeria,single,,,2986,International Organization for Migration,single,UN agency,,44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246011,622951,,,financial,2022-01-17T15:23:52.766Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Prevention and Response to acute trafficking in persons, Mental Health and Psychosocial Concerns in North East
Nigeria. Multi-year, 2021/2023. 2022 total amount CHF  570,000  (7F-10267.02)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,570000,CHF,Traditional aid,246010,paid,2022-01-17T15:23:52.766Z,1,incoming,single,7F-10267.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,163,Nigeria,single,,,2986,International Organization for Migration,single,UN agency,,43,2022,single,,,10,Protection,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246012,103825,,,financial,2022-01-17T15:24:48.207Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Prevention and Response to acute trafficking in persons, Mental Health and Psychosocial Concerns in North East
Nigeria. Multi-year, 2021/2023. 2023 total amount CHF  95,000  (7F-10267.02)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,95000,CHF,Traditional aid,246010,commitment,2022-01-17T15:24:48.207Z,1,outgoing,single,7F-10267.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,163,Nigeria,single,,,2986,International Organization for Migration,single,UN agency,,44,2023,single,,,10,Protection,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246014,89351,,,financial,2022-01-17T15:51:01.697Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Laos: Direction Action, Technical and Institutional Support on Dam Safety, 2021-2024	  (Z7H314300102)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,,TRUE,81756,CHF,Traditional aid,,paid,2022-01-17T15:51:01.697Z,1,incoming,single,Z7H314300102,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,122,Lao People's Democratic Republic,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,43,2022,single,,,2,Early Recovery,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246015,0,,246017|246016,financial,2022-01-17T15:56:42.384Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Secondment	Techn. Assistance. Multiyear 2021/2022, total amount CHF 223,200	  (Z7H314300167)",earmarked,0.915,2022-01-05T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2022-01-17T15:59:52.712Z,1,incoming,shared,Z7H314300167,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,153,Myanmar,single,,,2915,United Nations Children's Fund,single,UN agency,,43; 42,2022; 2021,shared; shared,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246016,20328,,,financial,2022-01-17T15:58:44.648Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Secondment	Techn. Assistance. Multiyear 2021/2022. 2021 total amount CHF 18,600	  (Z7H314300167)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,18600,CHF,Traditional aid,246015,paid,2022-01-17T15:58:44.648Z,1,outgoing,single,Z7H314300167,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,153,Myanmar,single,,,2915,United Nations Children's Fund,single,UN agency,,42,2021,single,,,11,Water Sanitation Hygiene,single,,,,,,,6102,WASH,single,,,,1046,Myanmar Humanitarian Response Plan 2021,single,,,,,,,,,,,,,,,
246017,223607,,,financial,2022-01-17T15:59:52.605Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Secondment	Techn. Assistance. Multiyear 2021/2022. 2022 total amount CHF 204,600	  (Z7H314300167)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,204600,CHF,Traditional aid,246015,paid,2022-01-17T15:59:52.605Z,1,incoming,single,Z7H314300167,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,153,Myanmar,single,,,2915,United Nations Children's Fund,single,UN agency,,43,2022,single,,,11,Water Sanitation Hygiene,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246018,0,,246021|246020|246019,financial,2022-01-17T16:09:33.893Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Regional Disaster Risk Reduction and Rapid Response Advisor Central Asia. Multiyear 2022/2024, total amount CHF 446, 400 (Z7H314300168)",earmarked,0.915,2022-01-05T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2022-01-17T16:14:05.950Z,1,incoming,shared,Z7H314300168,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,220,Tajikistan,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,45; 44; 43,2024; 2023; 2022,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246019,203279,,,financial,2022-01-17T16:11:23.702Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Regional Disaster Risk Reduction and Rapid Response Advisor Central Asia. Multiyear 2022/2024. 2022 total amount CHF 186,000 (Z7H314300168)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,186000,CHF,Traditional aid,246018,paid,2022-01-17T16:11:23.702Z,1,incoming,single,Z7H314300168,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,220,Tajikistan,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246020,243934,,,financial,2022-01-17T16:12:22.624Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Regional Disaster Risk Reduction and Rapid Response Advisor Central Asia. Multiyear 2022/2024. 2023 total amount CHF 223,200 (Z7H314300168)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,223200,CHF,Traditional aid,246018,commitment,2022-01-17T16:14:05.835Z,1,outgoing,single,Z7H314300168,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,220,Tajikistan,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246021,40656,,,financial,2022-01-17T16:13:14.429Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Regional Disaster Risk Reduction and Rapid Response Advisor Central Asia. Multiyear 2022/2024. 2024 total amount CHF 37,200 (Z7H314300168)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,37200,CHF,Traditional aid,246018,commitment,2022-01-17T16:13:14.429Z,1,outgoing,single,Z7H314300168,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,220,Tajikistan,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,45,2024,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246022,437158,,,financial,2022-01-17T16:17:28.658Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Emergency Nutrition Assistance. Multiyear 2021/2022, total amount CHF 400,000 (7F-09989.03)",earmarked,0.915,2022-01-05T00:00:00Z,Parked,Multiyear,TRUE,400000,CHF,Traditional aid,,commitment,2022-01-17T16:17:28.658Z,1,incoming,shared,7F-09989.03,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,211,South Sudan,single,,,4528,MEDAIR,single,NGO,International,43; 42,2022; 2021,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246023,349727,,,financial,2022-01-17T16:20:26.691Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,Emergency Nutrition Assistance. Multiyear 2021/2022. 2021 total amount CHF320'000  (7F-09989.03),earmarked,0.915,2022-01-05T00:00:00Z,Standard,,TRUE,320000,CHF,Traditional aid,,paid,2022-01-17T16:20:26.691Z,1,outgoing,single,7F-09989.03,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,211,South Sudan,single,,,4528,MEDAIR,single,NGO,International,42,2021,single,,,9; 7,Nutrition; Health,shared; shared,NULL; NULL,NULL; NULL,,,,,5880; 5879,Nutrition; Health,shared; shared,NULL; NULL,NULL; NULL,,1013,South Sudan Humanitarian Response Plan 2021,single,,,,,,,,,,,,,,,
246024,87432,,,financial,2022-01-17T16:21:17.868Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,Emergency Nutrition Assistance. Multiyear 2021/2022. 2022 total amount CHF 80'000  (7F-09989.03),earmarked,0.915,2022-01-05T00:00:00Z,Standard,,TRUE,80000,CHF,Traditional aid,,paid,2022-01-17T16:21:17.868Z,1,incoming,single,7F-09989.03,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,211,South Sudan,single,,,4528,MEDAIR,single,NGO,International,43,2022,single,,,7; 9,Health; Nutrition,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246025,0,,246029|246028|246027|246026,financial,2022-01-17T16:25:11.024Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"IFRC - Humanitarian Assistance and Protection for People on the Move. Multiyear 2021/2024, total amount CHF  3,000,000  (7F-10878.01)",earmarked,0.915,2022-01-05T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2022-01-17T16:28:58.352Z,1,incoming,shared,7F-10878.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,International Society,45; 44; 43; 42,2024; 2023; 2022; 2021,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246026,1092896,,,financial,2022-01-17T16:26:17.147Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"IFRC - Humanitarian Assistance and Protection for People on the Move. Multiyear 2021/2024. 2021 total amount CHF  1,000,000  (7F-10878.01)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,1000000,CHF,Traditional aid,246025,paid,2022-01-17T16:26:17.147Z,1,outgoing,single,7F-10878.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,International Society,42,2021,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246027,874317,,,financial,2022-01-17T16:27:01.183Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"IFRC - Humanitarian Assistance and Protection for People on the Move. Multiyear 2021/2024. 2022 total amount CHF  800,000  (7F-10878.01)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,800000,CHF,Traditional aid,246025,paid,2022-01-17T16:27:01.183Z,1,incoming,single,7F-10878.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,International Society,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246028,874317,,,financial,2022-01-17T16:27:40.693Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"IFRC - Humanitarian Assistance and Protection for People on the Move. Multiyear 2021/2024. 2023 total amount CHF  800,000  (7F-10878.01)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,800000,CHF,Traditional aid,246025,commitment,2022-01-17T16:28:58.254Z,1,outgoing,single,7F-10878.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,International Society,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246029,437158,,,financial,2022-01-17T16:28:23.698Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"IFRC - Humanitarian Assistance and Protection for People on the Move. Multiyear 2021/2024. 2024 total amount CHF  400,000  (7F-10878.01)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,400000,CHF,Traditional aid,246025,commitment,2022-01-17T16:28:23.698Z,1,outgoing,single,7F-10878.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,International Society,45,2024,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246031,131952,,,financial,2022-01-21T02:25:38.449Z,2022-01-11T00:00:00Z,2022-01-13T00:00:00Z,Mozambique OCHA Office  [OCT 10249];[OCHA - 7/2022],earmarked,,2022-01-18T00:00:00Z,Standard,,TRUE,,,Traditional aid,,paid,2022-01-21T11:09:16.912Z,2,incoming,single,[OCT 10249];[OCHA - 7/2022],179,Portugal,single,,,5301,"Portugal, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,152,Mozambique,single,,,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,,43,2022,single,,,26480,Coordination and support services,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246033,200000,,,financial,2022-02-03T02:25:23.845Z,2022-02-01T00:00:00Z,2022-01-17T00:00:00Z,Regional Office for Asia and the Pacific  [OCT 10238];[YK/OCHA/16],earmarked,,2022-01-18T00:00:00Z,Standard,,TRUE,,,Traditional aid,,paid,2022-02-03T07:29:40.735Z,3,incoming,single,[OCT 10238];[YK/OCHA/16],112,Japan,single,,,4537,"Japan, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,222,Thailand,single,,,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,,43,2022,single,,,26480,Coordination and support services,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246039,342466,2020,,financial,2022-01-18T02:25:29.833Z,2020-10-14T00:00:00Z,2020-10-14T00:00:00Z,Contribution to support OCHA activities in 2021 and 2022,,0.876,2022-01-17T00:00:00Z,Standard,Multiyear,TRUE,300000,EUR,Traditional aid,,commitment,2022-01-18T12:34:31.076Z,1,incoming,shared,,70,Estonia,single,,,3003,"Estonia, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,,43; 42,2022; 2021,shared; shared,NULL; NULL,,26481,Other,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246042,9132420,2022,,financial,2022-01-18T02:25:30.461Z,2022-01-17T00:00:00Z,2022-01-17T00:00:00Z,Core funding to CERF,unearmarked,0.876,2022-01-17T00:00:00Z,Standard,,TRUE,8000000,EUR,Traditional aid,,commitment,2022-01-18T10:58:22.957Z,1,incoming,single,,75,Finland,single,,,5295,"Finland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,,,,,,4762,Central Emergency Response Fund,single,Pooled fund,Global,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246043,0,,246047|246046|246045|246044,financial,2022-01-18T10:34:54.449Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Life-saving Humanitarian Assistance and Increased Resilience for Crisis-affected Populations in Syria. Multiyear 2021/2024, total amount CHF  2,000,000  (7F-09415.06)",earmarked,0.915,2022-01-05T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2022-01-18T10:40:10.183Z,1,incoming,shared,7F-09415.06,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,4528,MEDAIR,single,NGO,International,42; 43; 44; 45,2021; 2022; 2023; 2024,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246044,765027,,,financial,2022-01-18T10:36:52.409Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Life-saving Humanitarian Assistance and Increased Resilience for Crisis-affected Populations in Syria. Multiyear 2021/2024. 2021 total amount CHF 700,000  (7F-09415.06)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,700000,CHF,Traditional aid,246043,paid,2022-01-18T10:36:52.409Z,1,outgoing,single,7F-09415.06,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,4528,MEDAIR,single,NGO,International,42,2021,single,,,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,1044,Syria Humanitarian Response Plan 2021,single,,,,,,,,,,,,,,,
246045,546448,,,financial,2022-01-18T10:38:09.579Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Life-saving Humanitarian Assistance and Increased Resilience for Crisis-affected Populations in Syria. Multiyear 2021/2024. 2022 total amount CHF 500,000  (7F-09415.06)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,500000,CHF,Traditional aid,246043,paid,2022-01-18T10:38:09.579Z,1,incoming,single,7F-09415.06,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,4528,MEDAIR,single,NGO,International,43,2022,single,,,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
246046,655738,,,financial,2022-01-18T10:38:58.436Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Life-saving Humanitarian Assistance and Increased Resilience for Crisis-affected Populations in Syria. Multiyear 2021/2024. 2023 total amount CHF 600,000  (7F-09415.06)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,600000,CHF,Traditional aid,246043,commitment,2022-01-18T10:38:58.436Z,1,outgoing,single,7F-09415.06,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,4528,MEDAIR,single,NGO,International,44,2023,single,,,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
246047,218579,,,financial,2022-01-18T10:40:10.011Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Life-saving Humanitarian Assistance and Increased Resilience for Crisis-affected Populations in Syria. Multiyear 2021/2024. 2024 total amount CHF 200,000  (7F-09415.06)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,200000,CHF,Traditional aid,246043,commitment,2022-01-18T10:40:10.011Z,1,outgoing,single,7F-09415.06,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,4528,MEDAIR,single,NGO,International,45,2024,single,,,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
246048,0,,246051|246050|246049,financial,2022-01-18T10:45:59.880Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"SYR SC Conflict affected children, youth and their families benefit from a strengthened Child Protection, MHPSS and Education environment in Norther East Syria (NES). Multiyear 2021/2023, total amount CHF  2,812,598  
(7F-10488.02)",earmarked,0.915,2022-01-05T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2022-01-18T10:50:52.165Z,1,incoming,shared,7F-10488.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,2849,Save the Children,single,NGO,International,42; 43; 44,2021; 2022; 2023,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246049,880501,,,financial,2022-01-18T10:48:56.116Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"SYR SC Conflict affected children, youth and their families benefit from a strengthened Child Protection, MHPSS and Education environment in Norther East Syria (NES). Multiyear 2021/2023. 2021 total amount CHF  805,658
(7F-10488.02)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,805658,CHF,Traditional aid,246048,paid,2022-01-18T10:48:56.116Z,1,outgoing,single,7F-10488.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,2849,Save the Children,single,NGO,International,42,2021,single,,,12,Protection - Child Protection,single,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,6083,Protection,single,,,,1044,Syria Humanitarian Response Plan 2021,single,,,,,,,,,,,,,,,
246050,1319060,,,financial,2022-01-18T10:50:04.379Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"SYR SC Conflict affected children, youth and their families benefit from a strengthened Child Protection, MHPSS and Education environment in Norther East Syria (NES). Multiyear 2021/2023. 2022 total amount CHF  1,206,940
(7F-10488.02)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,1206940,CHF,Traditional aid,246048,paid,2022-01-18T10:50:04.379Z,1,incoming,single,7F-10488.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,2849,Save the Children,single,NGO,International,43,2022,single,,,12,Protection - Child Protection,single,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
246051,874317,,,financial,2022-01-18T10:50:51.983Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"SYR SC Conflict affected children, youth and their families benefit from a strengthened Child Protection, MHPSS and Education environment in Norther East Syria (NES). Multiyear 2021/2023. 2023 total amount CHF  800,000
(7F-10488.02)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,800000,CHF,Traditional aid,246048,paid,2022-01-18T10:50:51.983Z,1,outgoing,single,7F-10488.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,2849,Save the Children,single,NGO,International,44,2023,single,,,12,Protection - Child Protection,single,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
