id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date
956,1500000,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Protection and multi-sectoral assistance to refugees,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,10,Protection,single,,,,NA,212,Sudan,single,,,,NA,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,684,Protection and multi-sectoral assistance to refugees,single,,,,SUD-00-1/N13,21,2000,single,,,,NA,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9560,1112485,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Reconstruction of houses in the northern part of Kosovo,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,9000000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,4,Emergency Shelter and NFI,single,,,,,,,,,,,,8572,ACT Alliance / DanChurchAid,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9561,865266,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Extension of demining programme in Kosovo,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,7000000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,15,Protection - Mine Action,single,,,,,,,,,,,,8572,ACT Alliance / DanChurchAid,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9562,988875,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Distribution of food and hygiene packages in Serbia and Montenegro,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,8000000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,6,Food Security,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,8572,ACT Alliance / DanChurchAid,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9563,121137,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Water purifying plant in Serbia,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,980000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,11,Water Sanitation Hygiene,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,8572,ACT Alliance / DanChurchAid,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9564,358467,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Food ware to refugees and IDPs and improvement of house facilities in Serbia,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,2900000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,4,Emergency Shelter and NFI,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,8572,ACT Alliance / DanChurchAid,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9565,247219,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Rehabilitation and maintenance of irrigation systems,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,2000000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,11,Water Sanitation Hygiene,single,,,,,206,Somalia,single,,,,,8572,ACT Alliance / DanChurchAid,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9566,865266,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Improvement of food security in Southern Sudan,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,7000000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,6,Food Security,single,,,,,212,Sudan,single,,,,,8572,ACT Alliance / DanChurchAid,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9567,123609,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Food aid and seed grain to isolated groups in the mountains in southern Sudan,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,1000000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,6,Food Security,single,,,,,212,Sudan,single,,,,,8572,ACT Alliance / DanChurchAid,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9568,580964,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Relief aid supply to and education of refugees,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,4700000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,26479,Multi-sector,single,,,,,221,"Tanzania, United Republic of",single,,,,,8572,ACT Alliance / DanChurchAid,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9569,287392,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,"Assistance to sick, hurt and traumatised persons in Kisangani",,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,2325000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,7,Health,single,,,,,52,"Congo, The Democratic Republic of the",single,,,,,2904,Médecins Sans Frontières,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary; Primary,"Food and Agriculture Organization of the United Nations; United States of America, Government of",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
957,854185,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Household food security (OLS Nairobi),,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2002-03-25T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,659,Household food security,single,,,,SUD-00-1/N03,21,2000,single,,,,NA,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9570,299753,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Health programme,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,2425000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,7,Health,single,,,,,126,Liberia,single,,,,,2904,Médecins Sans Frontières,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9572,123609,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Purchase and distribution of clothes to children in Albania,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,1000000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,4,Emergency Shelter and NFI,single,,,,,3,Albania,single,,,,,2849,Save the Children,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9573,580964,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Strengthening of food security,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid|Agriculture,TRUE,DKK,Traditional aid,,commitment,2017-11-21T00:37:59.635Z,1,incoming,single,4700000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,26512,Agriculture,single,,,,,220,Tajikistan,single,,,,,2490,Mission East,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9575,465599,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Health programme in South Sudan,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2003-03-19T00:00:00Z,1,incoming,single,3925000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,7,Health,single,,,,,212,Sudan,single,,,,,2904,Médecins Sans Frontières,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9576,722250,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Relief aid contribution to the victims of drought in Ethiopia,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,5843000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,26479,Multi-sector,single,,,,,71,Ethiopia,single,,,,,2849,Save the Children,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9577,865266,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Rehabilitation of 10 kinder gardens and 5-day nurseries in Kosovo,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,7000000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,3,Education,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,2849,Save the Children,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9578,513226,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Food aid to the victims of civil war especially children,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,4152000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,6,Food Security,single,,,,,7,Angola,single,,,,,2849,Save the Children,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9579,61805,2000,,financial,2002-07-15T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Purchase of fuel to 10 kinder gardens and day nurseries in Kosovo,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-07-15T00:00:00Z,1,incoming,single,500000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,3,Education,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,2849,Save the Children,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary; Primary,"United States of America, Government of; United Nations Children's Fund",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
958,64825,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Health (OLS Nairobi),,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,7,Health,single,,,,NA,212,Sudan,single,,,,NA,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,665,Health,single,,,,SUD-00-1/N05-A,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"United States of America, Government of; United Nations Children's Fund",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
959,318266,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Health (OLS Khartoum),,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,7,Health,single,,,,NA,212,Sudan,single,,,,NA,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,665,Health,single,,,,SUD-00-1/N05-A,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"United Nations Children's Fund; United States of America, Government of",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
960,61252,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Security operations (OLS Nairobi),,,2001-04-05T00:00:00Z,Standard,Safety and security of staff and operations,TRUE,,Traditional aid,,paid,2002-03-25T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,26480,Coordination and support services,single,,,,NA,212,Sudan,single,,,,NA,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,699,Security operations,single,,,,SUD-00-1/N19 B,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"United States of America, Government of; United Nations Children's Fund",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
961,802110,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Emergency preparedness and response (OLS Nairobi),,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,26480,Coordination and support services,single,,,,NA,212,Sudan,single,,,,NA,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,703,Emergency preparedness and response,single,,,,SUD-00-1/N20,21,2000,single,,,,NA,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9614,17182,2000,,financial,2002-07-17T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Distribution of bread,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid|Food|Bilateral aid,TRUE,DKK,Traditional aid,,commitment,2002-07-17T00:00:00Z,1,incoming,single,139000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,6,Food Security,single,,,,,69,Eritrea,single,,,,,3192,"Eritrea, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9615,39184,2000,,financial,2002-07-17T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Local purchase of hospital equipment to the Halibet Hospital,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,DKK,Traditional aid,,commitment,2002-07-17T00:00:00Z,1,incoming,single,317000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,7,Health,single,,,,,69,Eritrea,single,,,,,3192,"Eritrea, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9616,58962,2000,,financial,2002-07-17T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Renovation in Montenegro,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,DKK,Traditional aid,,commitment,2002-07-17T00:00:00Z,1,incoming,single,477000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,4,Emergency Shelter and NFI,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,3826,"Serbia and Montenegro, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9617,14957,2000,,financial,2002-07-17T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Support to institution for children in Serbia,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,DKK,Traditional aid,,commitment,2002-07-17T00:00:00Z,1,incoming,single,121000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,7,Health,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,3826,"Serbia and Montenegro, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
9618,14462,2000,,financial,2002-07-17T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Emergency help to victims of Ebola,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,DKK,Traditional aid,,commitment,2002-07-17T00:00:00Z,1,incoming,single,117000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,7,Health,single,,,,,233,Uganda,single,,,,,3755,"Uganda, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
