id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_Emergency.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code
270291,1030436,,,financial,2023-02-15T12:41:07.279Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,"Regional Refugee and Migrant Response Plan ( RMRP) for the Venezuela Situation 2022
Chile: INTERNATIONAL ORGANIZATION FOR MIGRATION (response plan for Protection )",earmarked,,2022-06-10T00:00:00Z,Standard,USA/BPRM,TRUE,,,Traditional aid,,paid,2023-02-15T12:41:07.279Z,1,incoming,single,PA96P0522/DP.2458   2986,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Protection,single,,45,Chile,single,,2986,International Organization for Migration,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270292,4269,,,financial,2023-02-15T12:42:58.181Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,"Regional Refugee and Migrant Response Plan ( RMRP) for the Venezuela Situation 2022
Chile: INTERNATIONAL ORGANIZATION FOR MIGRATION (response plan for Protection - Human Trafficking & Smuggling )",earmarked,,2022-06-10T00:00:00Z,Standard,USA/BPRM,TRUE,,,Traditional aid,,paid,2023-02-15T12:42:58.181Z,1,incoming,single,PA96P0522/DP.2458   2986,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26546,Protection - Human Trafficking & Smuggling,single,,45,Chile,single,,2986,International Organization for Migration,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270293,4614,,,financial,2023-02-15T12:48:57.837Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,"Regional Refugee and Migrant Response Plan ( RMRP) for the Venezuela Situation 2022
Chile: INTERNATIONAL ORGANIZATION FOR MIGRATION (response plan for Protection - Child Protection )",earmarked,,2022-06-10T00:00:00Z,Standard,USA/BPRM,TRUE,,,Traditional aid,,paid,2023-02-15T12:48:57.837Z,1,incoming,single,PA96P0522/DP.2458   2986,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,Protection - Child Protection,single,,45,Chile,single,,2986,International Organization for Migration,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270294,36920,,,financial,2023-02-15T12:52:40.314Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,"Regional Refugee and Migrant Response Plan ( RMRP) for the Venezuela Situation 2022
Chile: INTERNATIONAL ORGANIZATION FOR MIGRATION (response plan for Multipurpose Cash Assistance (MPC) )",unearmarked,,2022-06-10T00:00:00Z,Standard,USA/BPRM,TRUE,,,Cash transfer programming (CTP),,paid,2023-02-15T12:52:40.314Z,1,incoming,single,PA96P0522/DP.2458   2986,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26479,Multi-sector,single,,45,Chile,single,,2986,International Organization for Migration,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270302,249252,2022,,financial,2023-02-15T12:56:43.415Z,2022-11-15T00:00:00Z,2022-11-15T00:00:00Z,Support the World Food Programme (WFP) in responding to various humanitarian crises.,,1.003,2023-02-14T00:00:00Z,Standard,Multiyear,TRUE,250000,EUR,Traditional aid,,commitment,2023-02-27T13:20:58.428Z,1,incoming,shared,AH/PAM/2022/0002,130,Luxembourg,single,,,,4384,"Luxembourg, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Food Security,single,,49,Colombia,single,,3049,World Food Programme,single,Multilateral Organizations,43; 44,2022; 2023,shared; shared,NULL; NULL,UN Agencies,International Actors,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270306,0,2022,270316|270307|270308|270310|270311|270312|270313|270314|270315|270317|270318|270319|270322|270321|270327|270333|270338|270337|270336|270335|270334|270332|270331|270330|270329|270328|270326|270325|270324|270323|270320|270309,financial,2023-02-15T12:56:47.241Z,2021-06-21T00:00:00Z,2021-06-21T00:00:00Z,Providing a minimum multi-year funding for WFP humanitarian emergency and relief operations under Luxembourg's Strategic Framework Partnership (2022-2025) with the WFP.,,1,2023-02-14T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2023-02-27T13:39:39.481Z,1,incoming,shared,AH/2021/CPS/0001,130,Luxembourg,single,,,,4384,"Luxembourg, Government of",single,Governments,National Governments,National and Sub-National State Actors,42,2021,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43; 44; 45; 46,2022; 2023; 2024; 2025,shared; shared; shared; shared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270316,304878,2023,,financial,2023-02-15T12:56:54.167Z,2021-06-21T00:00:00Z,2021-06-21T00:00:00Z,Providing a minimum multi-year funding for WFP humanitarian emergency and relief operations under Luxembourg's Strategic Framework Partnership (2022-2025) with the WFP.,earmarked,0.82,2023-02-14T00:00:00Z,Standard,Multiyear,TRUE,250000,EUR,Traditional aid,270306,commitment,2023-02-17T11:31:06.150Z,1,incoming,single,AH/2021/CPS/0001,130,Luxembourg,single,,,,4384,"Luxembourg, Government of",single,Governments,National Governments,National and Sub-National State Actors,42,2021,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Syrian Arab Republic,single,,3049,World Food Programme,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,1114,Syrian Arab Republic Humanitarian Response Plan 2023,single,,,,,,,,,,,,
270320,365854,2023,,financial,2023-02-15T12:56:56.860Z,2021-06-21T00:00:00Z,2021-06-21T00:00:00Z,Providing a minimum multi-year funding for WFP humanitarian emergency and relief operations under Luxembourg's Strategic Framework Partnership (2022-2025) with the WFP.,,0.82,2023-02-14T00:00:00Z,Standard,Multiyear,TRUE,300000,EUR,Traditional aid,270306,commitment,2023-02-27T13:39:39.363Z,1,incoming,single,AH/2021/CPS/0001,130,Luxembourg,single,,,,4384,"Luxembourg, Government of",single,Governments,National Governments,National and Sub-National State Actors,42,2021,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,137,Mali,single,,3049,World Food Programme,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270342,313415,2023,,financial,2023-02-15T12:57:11.839Z,2023-02-08T00:00:00Z,2023-02-08T00:00:00Z,Emergency Response Fund 2023 - Response towards earthquake in Southern Türkiye and Northern Syria,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,2140000,DKK,Traditional aid,,commitment,2023-02-16T07:50:50.907Z,1,incoming,single,2022 - 2517,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,12489,CARE Denmark,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270343,732279,2023,,financial,2023-02-15T12:57:12.512Z,2023-02-06T00:00:00Z,2023-02-06T00:00:00Z,Annual Programme 2023 - Top-up earthquake in Türkiye 2023,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,5000000,DKK,Traditional aid,,commitment,2023-02-16T11:03:22.387Z,1,incoming,single,2022 - 2532,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,229,Türkiye,single,,2849,Save the Children,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1150,Türkiye Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270344,15671,2023,,financial,2023-02-15T12:57:13.149Z,2023-02-08T00:00:00Z,2023-02-08T00:00:00Z,Emergency Response Fund 2023 - Response towards earthquake in Northern Syria and Southeast Türkiye,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,107000,DKK,Traditional aid,,commitment,2023-02-16T07:47:57.070Z,1,incoming,single,2022 - 2526,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,3852,Mission Ost - DNK,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270345,156708,2023,,financial,2023-02-15T12:57:13.880Z,2023-02-08T00:00:00Z,2023-02-08T00:00:00Z,Emergency Response Fund 2023 - Response towards earthquake in Northern Syria and Southeast Türkiye,earmarked,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,1070000,DKK,Traditional aid,,commitment,2023-02-17T15:40:17.366Z,1,incoming,single,2022 - 2523,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,2054,Danish Red Cross,single,Red Cross/Red Crescent Organizations,44,2023,single,,International Red Cross/Red Crescent Movement,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270346,366139,2023,,financial,2023-02-15T12:57:14.587Z,2023-02-09T00:00:00Z,2023-02-09T00:00:00Z,Annual Programme 2023 - Top-up earthquake Syria and Türkiye 2023,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,2500000,DKK,Traditional aid,,commitment,2023-02-16T07:48:49.091Z,1,incoming,single,2022 - 2514,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,4695,Adventist Development and Relief Agency,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270347,366139,2023,,financial,2023-02-15T12:57:15.411Z,2023-02-09T00:00:00Z,2023-02-09T00:00:00Z,Annual Programme 2023 - Top-up earthquake Syria and Türkiye 2023,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,2500000,DKK,Traditional aid,,commitment,2023-02-16T07:49:11.049Z,1,incoming,single,2022 - 2517,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,12489,CARE Denmark,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270348,366139,2023,,financial,2023-02-15T12:57:16.111Z,2023-02-09T00:00:00Z,2023-02-09T00:00:00Z,Annual Programme 2023 - Top-up earthquake Syria and Türkiye 2023,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,2500000,DKK,Traditional aid,,commitment,2023-02-16T07:49:40.730Z,1,incoming,single,2022 - 2528,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,3348,ActionAid International,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270349,366139,2023,,financial,2023-02-15T12:57:16.818Z,2023-02-09T00:00:00Z,2023-02-09T00:00:00Z,Annual Programme 2023 - Top-up earthquake Syria 2023,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,2500000,DKK,Traditional aid,,commitment,2023-02-16T07:50:13.601Z,1,incoming,single,2022 - 2532,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,2849,Save the Children,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270350,366139,2023,,financial,2023-02-15T12:57:17.465Z,2023-02-09T00:00:00Z,2023-02-09T00:00:00Z,Annual Programme 2023 - Top-up earthquake Syria and Türkiye 2023,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,2500000,DKK,Traditional aid,,commitment,2023-02-16T07:46:42.522Z,1,incoming,single,2022 - 2526,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,3852,Mission Ost - DNK,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270351,39177,2023,,financial,2023-02-15T12:57:18.009Z,2023-02-09T00:00:00Z,2023-02-09T00:00:00Z,Emergency Response Fund 2023 - Response towards earthquake in Northern Syria and Southeast Türkiye,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,267500,DKK,Traditional aid,,commitment,2023-02-16T07:40:40.726Z,1,incoming,single,2022 - 2514,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,4695,Adventist Development and Relief Agency,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270352,366139,2023,,financial,2023-02-15T12:57:18.707Z,2023-02-09T00:00:00Z,2023-02-09T00:00:00Z,Annual Programme 2023 - Top-up earthquake Syria and Türkiye 2023,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,2500000,DKK,Traditional aid,,commitment,2023-02-16T07:41:16.761Z,1,incoming,single,2022 - 2530,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,744,Oxfam,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270353,52308,2023,,financial,2023-02-15T12:57:19.393Z,2023-02-06T00:00:00Z,2023-02-06T00:00:00Z,Emergency Response Fund 2023 - Response towards earthquake in Northern Syria and Southern Türkiye,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,357158,DKK,Traditional aid,,commitment,2023-02-16T07:42:00.414Z,1,incoming,single,2022 - 2528,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,3348,ActionAid International,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270354,366139,2023,,financial,2023-02-15T12:57:20.137Z,2023-02-09T00:00:00Z,2023-02-09T00:00:00Z,Annual Programme 2023 - Top-up earthquake Syria and Türkiye 2023,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,2500000,DKK,Traditional aid,,commitment,2023-02-16T07:42:33.922Z,1,incoming,single,2022 - 2522,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,5298,Danish Refugee Council,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270355,366139,2023,,financial,2023-02-15T12:57:20.811Z,2023-02-09T00:00:00Z,2023-02-09T00:00:00Z,Annual Programme 2023 - Top-up earthquake Syria and Türkiye 2023,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,2500000,DKK,Traditional aid,,commitment,2023-02-16T07:43:04.044Z,1,incoming,single,2022 - 2523,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,218,Syrian Arab Republic,single,,2054,Danish Red Cross,single,Red Cross/Red Crescent Organizations,44,2023,single,,International Red Cross/Red Crescent Movement,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1149,Syria Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270356,732279,2023,,financial,2023-02-15T12:57:21.603Z,2023-02-06T00:00:00Z,2023-02-06T00:00:00Z,Annual Programme 2023 - Top-up earthquake in Türkiye,,6.828,2023-02-14T00:00:00Z,Standard,,TRUE,5000000,DKK,Traditional aid,,commitment,2023-02-16T11:02:48.831Z,1,incoming,single,2022 - 2522,61,Denmark,single,,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481,Other,single,,229,Türkiye,single,,5298,Danish Refugee Council,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,954,2023 Türkiye –Syria Earthquakes,single,,,,,,,,,,,,,,,1150,Türkiye Earthquake Flash Appeal 2023,single,,,,,,,,,,,,
270359,1503006,2022,,financial,2023-02-15T12:57:34.287Z,2022-09-13T00:00:00Z,2022-09-13T00:00:00Z,"Provision of critical emergency assistance to vulnerable, conflict-affected populations in Northwest Syria",,0.998,2023-02-14T00:00:00Z,Standard,Multiyear,TRUE,1500000,EUR,Traditional aid,,commitment,2023-02-15T13:55:13.501Z,1,incoming,shared,ECHO/SYR/BUD/2022/91038,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Education,single,,218,Syrian Arab Republic,single,,141,People in Need,single,NGOs,43; 44; 45,2022; 2023; 2024,shared; shared; shared,NULL; NULL; NULL,International NGOs,International Actors,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270360,80589,,,financial,2023-02-15T12:57:50.011Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,"Regional Refugee and Migrant Response Plan ( RMRP) for the Venezuela Situation 2022
Chile: INTERNATIONAL ORGANIZATION FOR MIGRATION (response plan for Integration )",earmarked,,2022-06-10T00:00:00Z,Standard,USA/BPRM,TRUE,,,Traditional aid,,paid,2023-02-15T12:57:50.011Z,1,incoming,single,PA96P0522/DP.2458   2986,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Early Recovery,single,,45,Chile,single,,2986,International Organization for Migration,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270361,11534,,,financial,2023-02-15T12:59:27.219Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,"Regional Refugee and Migrant Response Plan ( RMRP) for the Venezuela Situation 2022
Chile: INTERNATIONAL ORGANIZATION FOR MIGRATION (response plan for Humanitarian Transportation )",earmarked,,2022-06-10T00:00:00Z,Standard,USA/BPRM,TRUE,,,Traditional aid,,paid,2023-02-15T12:59:27.219Z,1,incoming,single,PA96P0522/DP.2458   2986,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Logistics,single,,45,Chile,single,,2986,International Organization for Migration,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270362,4037,,,financial,2023-02-15T13:02:28.214Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,"Regional Refugee and Migrant Response Plan ( RMRP) for the Venezuela Situation 2022
Chile: INTERNATIONAL ORGANIZATION FOR MIGRATION (response plan for Health )",earmarked,,2022-06-10T00:00:00Z,Standard,USA/BPRM,TRUE,,,Traditional aid,,paid,2023-02-15T13:02:28.214Z,1,incoming,single,PA96P0522/DP.2458   2986,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Health,single,,45,Chile,single,,2986,International Organization for Migration,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
